Generation,Individual,x1,x2,Fitness
346,0,-1.003089,-0.000182,1.008078
346,1,-1.003089,-0.000182,1.008078
347,0,-1.003089,-0.000182,1.008078
347,1,-1.003089,-0.000182,1.008078
348,0,-1.003089,-0.000182,1.008078
348,1,-1.003089,-0.000182,1.008078
349,0,-1.003089,-0.000182,1.008078
349,1,-1.003089,-0.000182,1.008078
350,0,-1.003089,-0.000182,1.008078
350,1,-1.003089,-0.000182,1.008078
351,0,-1.003089,-0.000182,1.008078
351,1,-1.003089,-0.000182,1.008078
352,0,-1.003089,-0.000182,1.008078
352,1,-1.003089,-0.000182,1.008078
353,0,-1.003089,-0.000182,1.008078
353,1,-1.003089,-0.000182,1.008078
354,0,-1.003089,-0.000182,1.008078
354,1,-1.003089,-0.000182,1.008078
355,0,-1.003089,-0.000182,1.008078
355,1,-1.003089,-0.000182,1.008078
356,0,-1.003089,-0.000182,1.008078
356,1,-1.003089,-0.000182,1.008078
357,0,-1.003089,-0.000182,1.008078
357,1,-1.003089,-0.000182,1.008078
358,0,-1.003089,-0.000182,1.008078
358,1,-1.003089,-0.000182,1.008078
359,0,-1.003089,-0.000182,1.008078
359,1,-1.003089,-0.000182,1.008078
360,0,-1.003089,-0.000182,1.008078
360,1,-1.003089,-0.000182,1.008078
361,0,-1.003089,-0.000182,1.008078
361,1,-1.003089,-0.000182,1.008078
362,0,-1.003089,-0.000182,1.008078
362,1,-1.003089,-0.000182,1.008078
363,0,-1.003089,-0.000182,1.008078
363,1,-1.003089,-0.000182,1.008078
364,0,-1.003089,-0.000182,1.008078
364,1,-1.003089,-0.000182,1.008078
365,0,-1.003089,-0.000182,1.008078
365,1,-1.003089,-0.000182,1.008078
366,0,-1.003089,-0.000182,1.008078
366,1,-1.003089,-0.000182,1.008078
367,0,-1.003089,-0.000182,1.008078
367,1,-1.003089,-0.000182,1.008078
368,0,-1.003089,-0.000182,1.008078
368,1,-1.003089,-0.000182,1.008078
369,0,-1.003089,-0.000182,1.008078
369,1,-1.003089,-0.000182,1.008078
370,0,-1.003089,-0.000182,1.008078
370,1,-1.003089,-0.000182,1.008078
371,0,-1.003089,-0.000182,1.008078
371,1,-1.003089,-0.000182,1.008078
372,0,-1.003089,-0.000182,1.008078
372,1,-1.003089,-0.000182,1.008078
373,0,-1.003089,-0.000182,1.008078
373,1,-1.003089,-0.000182,1.008078
374,0,-1.003089,-0.000182,1.008078
374,1,-1.003089,-0.000182,1.008078
375,0,-1.003089,-0.000182,1.008078
375,1,-1.003089,-0.000182,1.008078
376,0,-1.003089,-0.000182,1.008078
376,1,-1.003089,-0.000182,1.008078
377,0,-1.003089,-0.000182,1.008078
377,1,-1.003089,-0.000182,1.008078
378,0,-1.003089,-0.000182,1.008078
378,1,-1.003089,-0.000182,1.008078
379,0,-1.003089,-0.000182,1.008078
379,1,-1.003089,-0.000182,1.008078
380,0,-1.003089,-0.000182,1.008078
380,1,-1.003089,-0.000182,1.008078
381,0,-1.003089,-0.000182,1.008078
381,1,-1.003089,-0.000182,1.008078
382,0,-1.003089,-0.000182,1.008078
382,1,-1.003089,-0.000182,1.008078
383,0,-1.003089,-0.000182,1.008078
383,1,-1.003089,-0.000182,1.008078
384,0,-1.003089,-0.000182,1.008078
384,1,-1.003089,-0.000182,1.008078
385,0,-1.003089,-0.000182,1.008078
385,1,-1.003089,-0.000182,1.008078
386,0,-1.003089,-0.000182,1.008078
386,1,-1.003089,-0.000182,1.008078
387,0,-1.003089,-0.000182,1.008078
387,1,-1.003089,-0.000182,1.008078
388,0,-1.003089,-0.000182,1.008078
388,1,-1.003089,-0.000182,1.008078
389,0,-1.003089,-0.000182,1.008078
389,1,-1.003089,-0.000182,1.008078
390,0,-1.003089,-0.000182,1.008078
390,1,-1.003089,-0.000182,1.008078
391,0,-1.003089,-0.000182,1.008078
391,1,-1.003089,-0.000182,1.008078
392,0,-1.003089,-0.000182,1.008078
392,1,-1.003089,-0.000182,1.008078
393,0,-1.003089,-0.000182,1.008078
393,1,-1.003089,-0.000182,1.008078
394,0,-1.003089,-0.000182,1.008078
394,1,-1.003089,-0.000182,1.008078
395,0,-1.003089,-0.000182,1.008078
395,1,-1.003089,-0.000182,1.008078
396,0,-1.003089,-0.000182,1.008078
396,1,-1.003089,-0.000182,1.008078
397,0,-1.003089,-0.000182,1.008078
397,1,-1.003089,-0.000182,1.008078
398,0,-1.003089,-0.000182,1.008078
398,1,-1.003089,-0.000182,1.008078
399,0,-1.003089,-0.000182,1.008078
399,1,-1.003089,-0.000182,1.008078
400,0,-1.003089,-0.000182,1.008078
400,1,-1.003089,-0.000182,1.008078
401,0,-1.003089,-0.000182,1.008078
401,1,-1.003089,-0.000182,1.008078
402,0,-1.003089,-0.000182,1.008078
402,1,-1.003089,-0.000182,1.008078
403,0,-1.003089,-0.000182,1.008078
403,1,-1.003089,-0.000182,1.008078
404,0,-1.003089,-0.000182,1.008078
404,1,-1.003089,-0.000182,1.008078
405,0,-1.003089,-0.000182,1.008078
405,1,-1.003089,-0.000182,1.008078
406,0,-1.003089,-0.000182,1.008078
406,1,-1.003089,-0.000182,1.008078
407,0,0.012691,-0.000182,0.031943
407,1,0.012691,-0.000182,0.031943
408,0,0.012691,-0.000182,0.031943
408,1,0.012691,-0.000182,0.031943
409,0,0.012691,-0.000182,0.031943
409,1,0.012691,-0.000182,0.031943
410,0,0.012691,-0.000182,0.031943
410,1,0.012691,-0.000182,0.031943
411,0,0.012691,-0.000182,0.031943
411,1,0.012691,-0.000182,0.031943
412,0,0.012691,-0.000182,0.031943
412,1,0.012691,-0.000182,0.031943
413,0,0.012691,-0.000182,0.031943
413,1,0.012691,-0.000182,0.031943
414,0,0.012691,-0.000182,0.031943
414,1,0.012691,-0.000182,0.031943
415,0,0.012691,-0.000182,0.031943
415,1,0.012691,-0.000182,0.031943
416,0,0.012691,-0.000182,0.031943
416,1,0.012691,-0.000182,0.031943
417,0,0.012691,-0.000182,0.031943
417,1,0.012691,-0.000182,0.031943
418,0,0.012691,-0.000182,0.031943
418,1,0.012691,-0.000182,0.031943
419,0,0.012691,-0.000182,0.031943
419,1,0.012691,-0.000182,0.031943
420,0,0.012691,-0.000182,0.031943
420,1,0.012691,-0.000182,0.031943
421,0,0.012691,-0.000182,0.031943
421,1,0.012691,-0.000182,0.031943
422,0,0.012691,-0.000182,0.031943
422,1,0.012691,-0.000182,0.031943
423,0,0.012691,-0.000182,0.031943
423,1,0.012691,-0.000182,0.031943
424,0,0.012691,-0.000182,0.031943
424,1,0.012691,-0.000182,0.031943
425,0,0.012691,-0.000182,0.031943
425,1,0.012691,-0.000182,0.031943
426,0,0.012691,-0.000182,0.031943
426,1,0.012691,-0.000182,0.031943
427,0,0.012691,-0.000182,0.031943
427,1,0.012691,-0.000182,0.031943
428,0,0.012691,-0.000182,0.031943
428,1,0.012691,-0.000182,0.031943
429,0,0.012691,-0.000182,0.031943
429,1,0.012691,-0.000182,0.031943
430,0,0.012691,-0.000182,0.031943
430,1,0.012691,-0.000182,0.031943
431,0,0.012691,-0.000182,0.031943
431,1,0.012691,-0.000182,0.031943
432,0,0.012691,-0.000182,0.031943
432,1,0.012691,-0.000182,0.031943
433,0,0.012691,-0.000182,0.031943
433,1,0.012691,-0.000182,0.031943
434,0,0.012691,-0.000182,0.031943
434,1,0.012691,-0.000182,0.031943
435,0,0.012691,-0.000182,0.031943
435,1,0.012691,-0.000182,0.031943
436,0,0.012691,-0.000182,0.031943
436,1,0.012691,-0.000182,0.031943
437,0,0.012691,-0.000182,0.031943
437,1,0.012691,-0.000182,0.031943
438,0,0.012691,-0.000182,0.031943
438,1,0.012691,-0.000182,0.031943
439,0,0.012691,-0.000182,0.031943
439,1,0.012691,-0.000182,0.031943
440,0,0.012691,-0.000182,0.031943
440,1,0.012691,-0.000182,0.031943
441,0,0.012691,-0.000182,0.031943
441,1,0.012691,-0.000182,0.031943
442,0,0.012691,-0.000182,0.031943
442,1,0.012691,-0.000182,0.031943
443,0,0.012691,-0.000182,0.031943
443,1,0.012691,-0.000182,0.031943
444,0,0.012691,-0.000182,0.031943
444,1,0.012691,-0.000182,0.031943
445,0,0.012691,-0.000182,0.031943
445,1,0.012691,-0.000182,0.031943
446,0,0.012691,-0.000182,0.031943
446,1,0.012691,-0.000182,0.031943
447,0,0.012691,-0.000182,0.031943
447,1,0.012691,-0.000182,0.031943
448,0,0.012691,-0.000182,0.031943
448,1,0.012691,-0.000182,0.031943
449,0,0.012691,-0.000182,0.031943
449,1,0.012691,-0.000182,0.031943
450,0,0.012691,-0.000182,0.031943
450,1,0.012691,-0.000182,0.031943
451,0,0.012691,-0.000182,0.031943
451,1,0.012691,-0.000182,0.031943
452,0,0.012691,-0.000182,0.031943
452,1,0.012691,-0.000182,0.031943
453,0,0.012691,-0.000182,0.031943
453,1,0.012691,-0.000182,0.031943
454,0,0.012691,-0.000182,0.031943
454,1,0.012691,-0.000182,0.031943
455,0,0.012691,-0.000182,0.031943
455,1,0.012691,-0.000182,0.031943
456,0,0.012691,-0.000182,0.031943
456,1,0.012691,-0.000182,0.031943
457,0,0.012691,-0.000182,0.031943
457,1,0.012691,-0.000182,0.031943
458,0,0.012691,-0.000182,0.031943
458,1,0.012691,-0.000182,0.031943
459,0,0.012691,-0.000182,0.031943
459,1,0.012691,-0.000182,0.031943
460,0,0.012691,-0.000182,0.031943
460,1,0.012691,-0.000182,0.031943
461,0,0.012691,-0.000182,0.031943
461,1,0.012691,-0.000182,0.031943
462,0,0.002436,-0.000182,0.001183
462,1,0.002436,-0.000182,0.001183
463,0,0.002436,-0.000182,0.001183
463,1,0.002436,-0.000182,0.001183
464,0,0.002436,-0.000182,0.001183
464,1,0.002436,-0.000182,0.001183
465,0,0.002436,-0.000182,0.001183
465,1,0.002436,-0.000182,0.001183
466,0,0.002436,-0.000182,0.001183
466,1,0.002436,-0.000182,0.001183
467,0,0.002436,-0.000182,0.001183
467,1,0.002436,-0.000182,0.001183
468,0,0.002436,-0.000182,0.001183
468,1,0.002436,-0.000182,0.001183
469,0,0.002436,-0.000182,0.001183
469,1,0.002436,-0.000182,0.001183
470,0,0.002436,-0.000182,0.001183
470,1,0.002436,-0.000182,0.001183
471,0,0.002436,-0.000182,0.001183
471,1,0.002436,-0.000182,0.001183
472,0,0.002436,-0.000182,0.001183
472,1,0.002436,-0.000182,0.001183
473,0,0.002436,-0.000182,0.001183
473,1,0.002436,-0.000182,0.001183
474,0,0.002436,-0.000182,0.001183
474,1,0.002436,-0.000182,0.001183
475,0,0.002436,-0.000182,0.001183
475,1,0.002436,-0.000182,0.001183
476,0,0.002436,-0.000182,0.001183
476,1,0.002436,-0.000182,0.001183
477,0,0.002436,-0.000182,0.001183
477,1,0.002436,-0.000182,0.001183
478,0,0.002436,-0.000182,0.001183
478,1,0.002436,-0.000182,0.001183
479,0,0.002436,-0.000182,0.001183
479,1,0.002436,-0.000182,0.001183
480,0,0.002436,-0.000182,0.001183
480,1,0.002436,-0.000182,0.001183
481,0,0.002436,-0.000182,0.001183
481,1,0.002436,-0.000182,0.001183
482,0,0.002436,-0.000182,0.001183
482,1,0.002436,-0.000182,0.001183
483,0,0.002436,-0.000182,0.001183
483,1,0.002436,-0.000182,0.001183
484,0,0.002436,-0.000182,0.001183
484,1,0.002436,-0.000182,0.001183
485,0,0.002436,-0.000182,0.001183
485,1,0.002436,-0.000182,0.001183
486,0,0.002436,-0.000182,0.001183
486,1,0.002436,-0.000182,0.001183
487,0,0.002436,-0.000182,0.001183
487,1,0.002436,-0.000182,0.001183
488,0,0.002436,-0.000182,0.001183
488,1,0.002436,-0.000182,0.001183
489,0,0.002436,-0.000182,0.001183
489,1,0.002436,-0.000182,0.001183
490,0,0.002436,-0.000182,0.001183
490,1,0.002436,-0.000182,0.001183
491,0,0.002436,-0.000182,0.001183
491,1,0.002436,-0.000182,0.001183
492,0,0.002436,-0.000182,0.001183
492,1,0.002436,-0.000182,0.001183
493,0,0.002436,-0.000182,0.001183
493,1,0.002436,-0.000182,0.001183
494,0,0.002436,-0.000182,0.001183
494,1,0.002436,-0.000182,0.001183
495,0,0.002436,-0.000182,0.001183
495,1,0.002436,-0.000182,0.001183
496,0,0.002436,-0.000182,0.001183
496,1,0.002436,-0.000182,0.001183
497,0,0.002436,-0.000182,0.001183
497,1,0.002436,-0.000182,0.001183
498,0,0.002436,-0.000182,0.001183
498,1,0.002436,-0.000182,0.001183
499,0,0.002436,-0.000182,0.001183
499,1,0.002436,-0.000182,0.001183
